Timesteps,Feedbacks,Retro-Feedbacks,Experience Level,First Trial?
292,4,4,10,n
327,3,4
170,2,3
170,2,0
171,2,3
354,5,5
248,3,3
413,5,8
256,1,3
187,0,0
