Timesteps,Feedbacks,Experience Level,First Trial?
489,6,10,n
342,4
331,4
336,4
335,4
336,4
338,4
726,6
363,4
435,4
711,5
444,4
342,4
332,4
559,4
546,5
585,7
242,2
344,2
197,0
